,gene,global_bin,present,avg_exp
231,Pdcl3,0.1629552935528214,0.1713098839571951,0.18653284673146353
232,Gm37821,1.0,0.0,0.0
233,Npas2,0.3006429307102186,0.3176953989253623,0.38007444828057513
234,Rpl31,0.36955629449186084,0.9753013952228292,0.47257567213641316
235,Tbc1d8,0.7261713547678726,0.0,0.0
236,Cnot11,0.5898555238607228,0.0,0.0
237,Gm15832,0.9243763272635253,0.0,0.0
238,Rnf149,0.5624458352651515,0.0,0.0
239,Creg2,0.25094576146714626,0.4072786381902741,0.34228928994138424
240,D930019O06Rik,0.984446642921521,0.0,0.0
241,Rfx8,0.9962669728234549,0.0,0.0
242,Gm3646,1.0,0.0,0.0
243,1700066B17Rik,1.0,0.0,0.0
244,Map4k4,0.1439162815959302,0.4238045784982165,0.21243592556730984
245,Il1r2,0.986307706133609,0.0,0.0
246,Gm16894,0.7625711078564178,0.0,0.0
247,Il1r1,0.9200032901045821,0.0,0.0
248,Il1rl2,0.9822505898749616,0.0,0.0
249,Il1rl1,1.0,0.0,0.0
250,Il18r1,0.9993783812574496,0.0,0.0
251,Il18rap,1.0,0.0,0.0
252,Gm35801,1.0,0.0,0.0
253,Slc9a4,0.999688742801569,0.0,0.0
254,Slc9a2,0.9720170952005217,0.0,0.0
255,Gm37623,0.9987523202016833,0.0,0.0
256,Gm37915,0.9990679801568151,0.0,0.0
257,Mfsd9,0.945853472905978,0.0,0.0
258,Tmem182,0.9968949689218553,0.0,0.0
259,4930448I06Rik,0.9996894968921856,0.0,0.0
260,Gm28634,1.0,0.0,0.0
261,Gm29260,0.9968873546432949,0.0,0.0
262,Gm9915,0.9993779470113875,0.0,0.0
263,Gm29664,1.0,0.0,0.0
264,Gm28175,0.8575592761575972,0.17582516819433786,1.5745021112922892
265,Gm28140,0.9968920877724929,0.0,0.0
266,Pantr1,0.5871830255985149,0.28672054905856326,1.2036345914849262
267,Gm20646,0.716380497367222,0.03201336524134194,0.5237156212417966
268,Pou3f3,0.6451521163572913,0.2751162685691064,1.1625762793691174
269,Pantr2,0.9602036070602108,0.0,0.0
270,Dalir,0.977300500350918,0.0,0.0
271,Mrps9,0.3321843658511101,0.013184629972456768,0.26927878427658214
272,Gpr45,0.26650792049076605,0.26215740280850686,0.3168095102275997
273,Tgfbrap1,0.47629964477725384,0.0,0.0
274,Gm28782,1.0,0.0,0.0
275,8430432A02Rik,0.9754101419745838,0.0,0.0
276,AI597479,0.5073926265371373,0.0,0.0
277,Fhl2,0.7728458165877139,0.0,0.0
278,Gm29040,1.0,0.0,0.0
279,Nck2,0.46382968716197287,0.0,0.0
280,Ecrg4,0.9965781730368294,0.0,0.0
281,Gm29155,0.9919064579757395,0.0,0.0
282,Gm29157,1.0,0.0,0.0
283,Gm29156,0.9900419386627579,0.0,0.0
284,Uxs1,0.1470612979627332,0.279405788594392,0.15209765793209984
285,Tpp2,0.13489743546217814,0.18905495100916606,0.08370201928574927
286,Mettl21c,0.9965768812030024,0.0,0.0
287,Gm8251,0.9825727982263992,0.0,0.0
288,Tex30,0.9019779712896796,0.0,0.0
289,Poglut2,0.8615114277285573,0.0,0.0
290,Bivm,0.619765468122191,0.0,0.0
291,Ercc5,0.6642656451759766,0.0,0.0
292,Mettl21e,1.0,0.0,0.0
293,Gm28893,1.0,0.0,0.0
294,Gulp1,0.9567891121498455,0.011649433331828237,0.8040546825174825
295,4930521E06Rik,1.0,0.0,0.0
296,Col3a1,0.9981325820898538,0.0,0.0
297,Col5a2,0.9968880178500196,0.0,0.0
298,Wdr75,0.6770043939179113,0.0,0.0
299,Gm5269,1.0,0.0,0.0
300,Slc40a1,0.9595455087740834,0.0,0.0
301,Dnah7b,0.9424451496772027,0.0,0.0
302,Dnah7c,0.976977545481336,0.0,0.0
303,Slc39a10,0.13423573277611625,0.46412606673590107,0.1540568244008299
304,Gm28151,0.915671708392639,0.0,0.0
305,Gm28826,0.9990659490018017,0.0,0.0
306,C230029F24Rik,0.9996875136623183,0.0,0.0
307,4933411E06Rik,0.9953299552931099,0.0,0.0
308,Gm29665,1.0,0.0,0.0
309,Gm28321,1.0,0.0,0.0
310,Tmeff2,0.47406288027470844,0.70072696076218,1.4757857471225089
311,Gm28322,0.997197847005405,0.0,0.0
312,Gm28319,0.9972009514685026,0.0,0.0
313,Gm28320,0.7462103384516312,0.0,0.0
314,Gm29325,0.9418135599407086,0.0,0.0
315,9330175M20Rik,0.9592455109505827,0.0,0.0
316,Cavin2,0.8888914472471325,0.0,0.0
317,1700072G22Rik,1.0,0.0,0.0
318,Nabp1,0.729896495759982,0.0,0.0
319,Gm17767,0.9863096925512274,0.0,0.0
320,Gm28055,0.9729364471922098,0.0,0.0
321,Myo1b,0.5282972362682975,0.0529642841016842,0.9598760122459897
322,Gm29453,0.997512687267782,0.0,0.0
323,Gm28323,0.995950551321581,0.0,0.0
324,Stat4,0.9866237880577701,0.0,0.0
325,Gm31812,0.9884825133813514,0.0,0.0
326,Stat1,0.8064365636299843,0.0,0.0
327,Gls,0.3197568245841021,0.9878990382444576,0.41101799826227725
328,Nab1,0.4829154744255268,0.011649433331828237,0.29386839646099094
329,Gm553,0.9912818225466578,0.0,0.0
330,Gm28178,0.9996886475645433,0.0,0.0
331,Nemp2,0.7915212703799018,0.0,0.0
332,Mfsd6,0.3297186623130979,0.6927800605048088,0.44764746372503994
333,Gm29670,0.9981318048270017,0.0,0.0
334,Inpp1,0.317909608947685,0.0,0.0
335,Hibch,0.6518049771965985,0.0,0.0
336,1700019D03Rik,0.4158724783319298,0.09978778164085429,0.3591649017126743
337,Mstn,0.9962748149979319,0.0,0.0
338,1700019A02Rik,0.9411771337061429,0.0,0.0
339,Pms1,0.7899786488098061,0.0,0.0
340,Gm28777,0.9996886259990067,0.0,0.0
341,Ormdl1,0.9060273157798234,0.0,0.0
342,Osgepl1,0.7218453504380861,0.0,0.0
