,gene,score
662,2310005E17Rik,0.05137602951479451
663,2310008N11Rik,0.09608890014641627
664,2310009A05Rik,0.1598140652149346
665,2310009B15Rik,0.322452962222767
666,2310010J17Rik,0.1949366101740701
667,2310011J03Rik,0.13219729661706336
668,2310014F06Rik,0.09621468219368493
669,2310015A10Rik,0.12981176876967995
670,2310015A16Rik,0.045282257047226895
671,2310015D24Rik,0.10226161220176042
672,2310015K22Rik,0.13781821828893187
673,2310016D03Rik,0.07771812967763737
674,2310016D23Rik,0.03267202587581169
675,2310016G11Rik,0.08300655929016412
676,2310020H05Rik,0.05893074074672707
677,2310022A10Rik,0.1394827674854719
678,2310022B05Rik,0.09940306268181985
679,2310026I22Rik,0.17233355695185634
680,2310026L22Rik,0.06850373289313709
681,2310030A07Rik,0.06216343153909648
682,2310030G06Rik,0.13130907765908142
683,2310033P09Rik,0.19126496078196717
684,2310034C09Rik,0.0
685,2310034G01Rik,0.10247051101107071
686,2310034O05Rik,0.07019165953621857
687,2310039H08Rik,0.11851668584204052
688,2310039L15Rik,0.13298379047718933
689,2310040G24Rik,0.14813098221734095
690,2310043L19Rik,0.02894763103064349
691,2310043M15Rik,0.07912363686530624
692,2310043O21Rik,0.088746589845974
693,2310044K18Rik,0.06249976171711243
694,2310046K23Rik,0.0
695,2310047D07Rik,0.08124950882868023
696,2310050C09Rik,0.0
697,2310057J18Rik,0.0
698,2310057M21Rik,0.14308724288049576
699,2310057N15Rik,0.0
700,2310058D17Rik,0.12128701974854102
701,2310061I04Rik,0.24768743229582463
702,2310061N02Rik,0.0
703,2310065F04Rik,0.07245915824535967
704,2310067P03Rik,0.07034032133928422
705,2310068J16Rik,0.1008767648901592
706,2310069B03Rik,0.07330079773800499
707,2310074N15Rik,0.10463405381832167
708,2310075C17Rik,0.08915647694831778
709,2310079G19Rik,0.01646116641958844
710,2310081O03Rik,0.014971360700998932
711,2400006E01Rik,0.06537661117110624
